CIK,Header,Product,Date,Amount
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[2]
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Gulf Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[1]
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[2]
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Mississippi Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other current assets [Member],Energy-related derivatives,Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other deferred charges and assets [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[1]
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,0
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other current liabilities [Member],Energy-related derivatives,Jun  30  2015,[2]
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015, 
41091,Cash Flow and Fair Value Hedging [Member] | Southern Power [Member] | Interest Rate Contract [Member] | Other deferred credits and liabilities [Member],"Derivatives, Fair Value [Line Items]",Jun  30  2015,
41091,Southern Company [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015", 
41091,Southern Company [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015",
41091,Southern Company [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015", 
41091,Southern Company [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015", 
41091,Southern Company [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015",
41091,Southern Company [Member] | Interest Rate Contract [Member] | Interest Expense [Member],Gain (Loss) Reclassified from AOCI into Income (Effective Portion),"
Mar  31  2015",(2)us-gaap_DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember/ us-gaap_IncomeStatementLocationAxis= us-gaap_InterestExpenseMember/ dei_LegalEntityAxis= us-gaap_ParentCompanyMember
41091,Southern Company [Member] | Interest Rate Contract [Member] | Interest Expense [Member],Gain (Loss) Reclassified from AOCI into Income (Effective Portion),"
Mar  31  2015",
41091,Southern Company [Member] | Interest Rate Contract [Member] | Interest Expense [Member],Gain (Loss) Reclassified from AOCI into Income (Effective Portion),"
Mar  31  2015",(2)us-gaap_DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember/ us-gaap_IncomeStatementLocationAxis= us-gaap_InterestExpenseMember/ dei_LegalEntityAxis= us-gaap_ParentCompanyMember
41091,Southern Company [Member] | Interest Rate Contract [Member] | Interest Expense [Member],Gain (Loss) Reclassified from AOCI into Income (Effective Portion),"
Mar  31  2015", 
41091,Southern Company [Member] | Interest Rate Contract [Member] | Interest Expense [Member],Gain (Loss) Reclassified from AOCI into Income (Effective Portion),"
Mar  31  2015",
41091,Alabama Power [Member] | Interest Rate Contract [Member],Gain (Loss) Recognized in OCI on Derivative (Effective Portion),"
Mar  31  2015",(6)us-gaap_DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember/ dei_LegalEntityAxis= so_AlabamaPowerMember
41091,Alabama Power [Member] | Interest Rate Contract [Member],Gain (Loss) Recognized in OCI on Derivative (Effective Portion),"
Mar  31  2015",
41091,Alabama Power [Member] | Interest Rate Contract [Member],Gain (Loss) Recognized in OCI on Derivative (Effective Portion),"
Mar  31  2015",0us-gaap_DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet/ us-gaap_DerivativeInstrumentRiskAxis= us-gaap_InterestRateContractMember/ dei_LegalEntityAxis= so_AlabamaPowerMember
41091,Alabama Power [Member] | Interest Rate Contract [Member],Gain (Loss) Recognized in OCI on Derivative (Effective Portion),"
Mar  31  2015", 
41091,Alabama Power [Member] | Interest Rate Contract [Member],Gain (Loss) Recognized in OCI on Derivative (Effective Portion),"
Mar  31  2015",
41091,Alabama Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015", 
41091,Alabama Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015",
41091,Alabama Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015", 
41091,Alabama Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015", 
41091,Alabama Power [Member] | Interest Rate Contract [Member] | Interest Expense [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015",
41091,Georgia Power [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015", 
41091,Georgia Power [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015",
41091,Georgia Power [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015", 
41091,Georgia Power [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015", 
41091,Georgia Power [Member] | Interest Rate Contract [Member],"Derivative Instruments, Gain (Loss) [Line Items]","
Mar  31  2015",
